編號,學校,科系,招生名額,分發人數,比例,備註
1,國立臺灣大學,中國文學系(001012),21,21,100%,
1,國立臺灣大學,外國語文學系(001022),47,47,100%,
1,國立臺灣大學,歷史學系(001032),23,18,78%,
1,國立臺灣大學,哲學系(001042),20,17,85%,
1,國立臺灣大學,人類學系(001052),12,6,50%,
1,國立臺灣大學,圖書資訊學系(001062),23,15,65%,
1,國立臺灣大學,日本語文學系(001072),24,24,100%,
1,國立臺灣大學,戲劇學系(001082),14,0,0%,
1,國立臺灣大學,數學系(001092),13,13,100%,
1,國立臺灣大學,物理學系(001102),27,21,78%,
1,國立臺灣大學,化學系(001112),27,27,100%,
1,國立臺灣大學,地質科學系(001122),22,22,100%,
1,國立臺灣大學,心理學系(001132),20,12,60%,
1,國立臺灣大學,地理環境資源學系(001142),13,13,100%,
1,國立臺灣大學,大氣科學系(001152),18,17,94%,
1,國立臺灣大學,政治學系政治理論組(001162),19,11,58%,
1,國立臺灣大學,政治學系國際關係組(001172),20,20,100%,
1,國立臺灣大學,政治學系公共行政組(001182),20,15,75%,
1,國立臺灣大學,經濟學系A組(001192),26,26,100%,
1,國立臺灣大學,經濟學系B組(001202),20,20,100%,
1,國立臺灣大學,經濟學系C組(001212),14,14,100%,
1,國立臺灣大學,社會學系(001222),19,18,95%,
1,國立臺灣大學,社會工作學系(001232),17,17,100%,
1,國立臺灣大學,醫學系(001242),51,51,100%,
1,國立臺灣大學,醫學系(公費生)(001252),12,11,92%,
1,國立臺灣大學,牙醫學系(001262),11,11,100%,
1,國立臺灣大學,藥學系(001272),21,15,71%,
1,國立臺灣大學,醫學檢驗暨生物技術學系(001282),19,15,79%,
1,國立臺灣大學,護理學系(001292),27,25,93%,
1,國立臺灣大學,物理治療學系(001302),20,11,55%,
1,國立臺灣大學,職能治療學系(001312),21,15,71%,
1,國立臺灣大學,土木工程學系(001322),57,54,95%,
1,國立臺灣大學,機械工程學系(001332),84,84,100%,
1,國立臺灣大學,化學工程學系(001342),71,71,100%,
1,國立臺灣大學,工程科學及海洋工程學系(001352),26,26,100%,
1,國立臺灣大學,材料科學與工程學系(001362),31,17,55%,
1,國立臺灣大學,醫學工程學系(001372),12,7,58%,
1,國立臺灣大學,農藝學系(001382),14,14,100%,
1,國立臺灣大學,生物環境系統工程學系(001392),22,16,73%,
1,國立臺灣大學,農業化學系(001402),25,25,100%,
1,國立臺灣大學,森林環境暨資源學系(001412),39,39,100%,
1,國立臺灣大學,動物科學技術學系(001422),17,9,53%,
1,國立臺灣大學,農業經濟學系(001432),20,16,80%,
1,國立臺灣大學,園藝暨景觀學系(001442),24,24,100%,
1,國立臺灣大學,獸醫學系(001452),29,29,100%,
1,國立臺灣大學,生物產業傳播暨發展學系(001462),20,19,95%,
1,國立臺灣大學,生物機電工程學系(001472),21,20,95%,
1,國立臺灣大學,昆蟲學系(001482),17,17,100%,
1,國立臺灣大學,植物病理與微生物學系(001492),13,9,69%,
1,國立臺灣大學,工商管理學系企業管理組(001502),32,16,50%,
1,國立臺灣大學,工商管理學系科技管理組(001512),26,24,92%,
1,國立臺灣大學,會計學系(001522),42,42,100%,
1,國立臺灣大學,財務金融學系(001532),50,50,100%,
1,國立臺灣大學,國際企業學系(001542),45,45,100%,
1,國立臺灣大學,資訊管理學系(001552),31,31,100%,
1,國立臺灣大學,資訊管理學系(資安組)(001562),5,5,100%,
1,國立臺灣大學,公共衛生學系(001572),24,17,71%,
1,國立臺灣大學,電機工程學系(001582),92,92,100%,
1,國立臺灣大學,資訊工程學系(001592),51,51,100%,
1,國立臺灣大學,資訊工程學系(APCS組)(001602),4,4,100%,
1,國立臺灣大學,資訊工程學系(資安組)(001612),5,5,100%,
1,國立臺灣大學,法律學系法學組(001622),17,12,71%,
1,國立臺灣大學,法律學系司法組(001632),17,17,100%,
1,國立臺灣大學,法律學系財經法學組(001642),17,17,100%,
1,國立臺灣大學,生命科學系(001652),26,21,81%,
1,國立臺灣大學,生化科技學系(001662),29,23,79%,
1,國立臺灣大學,國際體育運動事務學士學位學程(001672),5,5,100%,
1,國立臺灣大學,希望組甲組(文社法)(001682),12,12,100%,
1,國立臺灣大學,希望組乙組(地經生傳)(001692),3,0,0%,
1,國立臺灣大學,希望組丙組(理)(001702),6,5,83%,
1,國立臺灣大學,希望組丁組(生醫)(001712),8,5,63%,
1,國立臺灣大學,希望組戊組(工電資)(001722),13,11,85%,
1,國立臺灣大學,希望組己組(商管)(001732),4,3,75%,
1,國立臺灣大學,希望組庚組(生農)(001742),9,8,89%,
1,國立臺灣大學,希望組辛組(醫牙)(001752),2,1,50%,
2,國立臺灣師範大學,教育學系(002012),26,19,73%,
2,國立臺灣師範大學,教育心理與輔導學系(002022),16,16,100%,
2,國立臺灣師範大學,社會教育學系(002032),23,11,48%,
2,國立臺灣師範大學,社會教育學系(青年儲蓄帳戶組)(002042),1,0,0%,
2,國立臺灣師範大學,健康促進與衛生教育學系(002052),18,10,56%,
2,國立臺灣師範大學,幼兒與家庭科學學系家庭生活與教育組(002062),14,14,100%,
2,國立臺灣師範大學,幼兒與家庭科學學系幼兒發展與教育組(002072),14,14,100%,
2,國立臺灣師範大學,幼兒與家庭科學學系幼兒發展與教育組(青年儲蓄帳戶組)(002082),1,0,0%,
2,國立臺灣師範大學,公民教育與活動領導學系(002092),27,15,56%,
2,國立臺灣師範大學,公民教育與活動領導學系(公費生)(002102),1,0,0%,
2,國立臺灣師範大學,特殊教育學系(002112),15,15,100%,
2,國立臺灣師範大學,學習科學學士學位學程(002122),5,5,100%,
2,國立臺灣師範大學,教育學院學士班(002132),8,8,100%,
2,國立臺灣師範大學,教育學院學士班(青年儲蓄帳戶組)(002142),1,1,100%,
2,國立臺灣師範大學,國文學系(002152),38,12,32%,
2,國立臺灣師範大學,英語學系(002162),40,36,90%,
2,國立臺灣師範大學,歷史學系(002172),25,20,80%,
2,國立臺灣師範大學,地理學系(002182),35,35,100%,
2,國立臺灣師範大學,臺灣語文學系(002192),8,8,100%,
2,國立臺灣師範大學,數學系(002202),44,44,100%,
2,國立臺灣師範大學,物理學系(002212),36,36,100%,
2,國立臺灣師範大學,物理學系(公費生)(002222),1,0,0%,
2,國立臺灣師範大學,化學系(002232),37,33,89%,
2,國立臺灣師範大學,生命科學系(002242),24,15,63%,
2,國立臺灣師範大學,地球科學系(002252),12,4,33%,
2,國立臺灣師範大學,資訊工程學系(002262),26,22,85%,
2,國立臺灣師範大學,資訊工程學系(APCS組)(002272),3,3,100%,
2,國立臺灣師範大學,資訊工程學系(資安組)(002282),5,5,100%,
2,國立臺灣師範大學,資訊工程學系(公費生)(002292),1,1,100%,
2,國立臺灣師範大學,營養科學學士學位學程(002302),13,9,69%,
2,國立臺灣師範大學,科技應用與人力資源發展學系(002312),39,39,100%,
2,國立臺灣師範大學,圖文傳播學系(002322),8,8,100%,
2,國立臺灣師範大學,機電工程學系(002332),14,8,57%,
2,國立臺灣師範大學,電機工程學系(002342),29,23,79%,
2,國立臺灣師範大學,光電工程學士學位學程(002352),7,7,100%,
2,國立臺灣師範大學,華語文教學系應用華語文學組(002362),18,18,100%,
2,國立臺灣師範大學,華語文教學系應用華語文學組(青年儲蓄帳戶組)(002372),1,0,0%,
2,國立臺灣師範大學,東亞學系(002382),20,20,100%,
2,國立臺灣師範大學,企業管理學系(002392),17,11,65%,
2,國立臺灣師範大學,設計學系產品設計組(002402),10,10,100%,
2,國立臺灣師範大學,晨光招生(學習科學學士學位學程)(002412),3,3,100%,
2,國立臺灣師範大學,晨光招生(生命科學系)(002422),3,3,100%,
2,國立臺灣師範大學,晨光招生(光電工程學士學位學程)(002432),2,2,100%,
2,國立臺灣師範大學,晨光招生(企業管理學系)(002442),2,2,100%,
2,國立臺灣師範大學,晨光招生(表演藝術學士學位學程)(002452),2,2,100%,
2,國立臺灣師範大學,音樂學系(002462),63,61,97%,
2,國立臺灣師範大學,表演藝術學士學位學程(002472),6,5,83%,
2,國立臺灣師範大學,設計學系視覺設計組(002482),10,10,100%,
2,國立臺灣師範大學,美術學系繪畫組(002492),13,13,100%,
2,國立臺灣師範大學,美術學系繪畫組(公費生)(002502),1,1,100%,
2,國立臺灣師範大學,美術學系水墨畫組(002512),13,13,100%,
2,國立臺灣師範大學,體育與運動科學系(002522),24,19,79%,
3,國立中興大學,中國文學系(003012),27,12,44%,全校無面試只書審
3,國立中興大學,外國語文學系(003022),20,13,65%,全校無面試只書審
3,國立中興大學,歷史學系(003032),23,15,65%,全校無面試只書審
3,國立中興大學,台灣人文創新學士學位學程(003042),7,7,100%,全校無面試只書審
3,國立中興大學,財務金融學系(003052),27,20,74%,全校無面試只書審
3,國立中興大學,企業管理學系(003062),22,5,23%,全校無面試只書審
3,國立中興大學,資訊管理學系(003072),16,15,94%,全校無面試只書審
3,國立中興大學,會計學系(003082),20,5,25%,全校無面試只書審
3,國立中興大學,行銷學系(003092),22,8,36%,全校無面試只書審
3,國立中興大學,應用經濟學系(003102),17,7,41%,全校無面試只書審
3,國立中興大學,法律學系(003112),16,9,56%,全校無面試只書審
3,國立中興大學,化學系(003122),23,20,87%,全校無面試只書審
3,國立中興大學,物理學系一般物理組(003132),17,10,59%,全校無面試只書審
3,國立中興大學,物理學系光電物理組(003142),13,13,100%,全校無面試只書審
3,國立中興大學,應用數學系應用數學組(003152),21,15,71%,全校無面試只書審
3,國立中興大學,應用數學系數據科學與計算組(003162),22,22,100%,全校無面試只書審
3,國立中興大學,應用數學系數據科學與計算組(資安組)(003172),4,4,100%,全校無面試只書審
3,國立中興大學,機械工程學系(003182),52,36,69%,全校無面試只書審
3,國立中興大學,土木工程學系(003192),47,31,66%,全校無面試只書審
3,國立中興大學,環境工程學系(003202),15,12,80%,全校無面試只書審
3,國立中興大學,化學工程學系(003212),16,9,56%,全校無面試只書審
3,國立中興大學,材料科學與工程學系(003222),16,9,56%,全校無面試只書審
3,國立中興大學,智慧創意工程學士學位學程(003232),7,7,100%,全校無面試只書審
3,國立中興大學,電機工程學系(003242),26,13,50%,全校無面試只書審
3,國立中興大學,資訊工程學系(003252),10,2,20%,全校無面試只書審
3,國立中興大學,資訊工程學系(APCS組)(003262),3,3,100%,全校無面試只書審
3,國立中興大學,電機資訊學院學士班(003272),17,8,47%,全校無面試只書審
3,國立中興大學,生物產業機電工程學系(003282),22,22,100%,全校無面試只書審
3,國立中興大學,水土保持學系(003292),29,23,79%,全校無面試只書審
3,國立中興大學,食品暨應用生物科技學系(003302),24,11,46%,全校無面試只書審
3,國立中興大學,農藝學系(003312),19,12,63%,全校無面試只書審
3,國立中興大學,園藝學系(003322),16,13,81%,全校無面試只書審
3,國立中興大學,森林學系林學組(003332),15,3,20%,全校無面試只書審
3,國立中興大學,森林學系木材科學組(003342),14,14,100%,全校無面試只書審
3,國立中興大學,植物病理學系(003352),21,12,57%,全校無面試只書審
3,國立中興大學,昆蟲學系(003362),24,14,58%,全校無面試只書審
3,國立中興大學,動物科學系(003372),17,17,100%,全校無面試只書審
3,國立中興大學,土壤環境科學系(003382),24,24,100%,全校無面試只書審
3,國立中興大學,生物科技學士學位學程(003392),15,8,53%,全校無面試只書審
3,國立中興大學,景觀與遊憩學士學位學程(003402),9,7,78%,全校無面試只書審
3,國立中興大學,國際農企業學士學位學程(003412),7,3,43%,全校無面試只書審
3,國立中興大學,生命科學系(003422),47,36,77%,全校無面試只書審
3,國立中興大學,獸醫學系(003432),35,33,94%,全校無面試只書審
3,國立中興大學,興翼招生A組(商學管理)(003442),10,9,90%,全校無面試只書審
3,國立中興大學,興翼招生B組(文史法律)(003452),5,5,100%,全校無面試只書審
3,國立中興大學,興翼招生C組(化學數學)(003462),4,3,75%,全校無面試只書審
3,國立中興大學,興翼招生D組(化材電資暨工程)(003472),18,7,39%,全校無面試只書審
3,國立中興大學,興翼招生E組(生物資源暨農業科技)(003482),10,1,10%,全校無面試只書審
3,國立中興大學,興翼招生F組(生物科技暨獸醫)(003492),9,9,100%,全校無面試只書審
4,國立成功大學,中國文學系(004012),12,2,17%,
4,國立成功大學,外國語文學系(004022),12,9,75%,
4,國立成功大學,歷史學系(004032),15,14,93%,
4,國立成功大學,台灣文學系(004042),20,11,55%,
4,國立成功大學,數學系(004052),25,22,88%,
4,國立成功大學,數學系(APCS組)(004062),3,0,0%,
4,國立成功大學,物理學系(004072),20,20,100%,
4,國立成功大學,化學系(004082),31,24,77%,
